Time (s),Thrust (N),Mass Flow Rate (kg/s)
0.013600000000000001,312.52446753246755,0.17226284675413586
0.0137,314.8224415584416,0.1735294853332104
0.013800000000000002,317.12041558441564,0.17479612391228494
0.013900000000000001,319.4183896103897,0.17606276249135946
0.014,321.71636363636367,0.17732940107043396
0.014100000000000001,324.0143376623377,0.17859603964950851
0.0142,326.31231168831175,0.17986267822858304
0.0143,328.61028571428574,0.18112931680765756
0.014400000000000001,330.9082597402598,0.1823959553867321
0.0145,333.2062337662338,0.18366259396580664
0.0146,335.5042077922078,0.18492923254488114
0.014700000000000001,337.80218181818185,0.18619587112395566
0.0148,340.1001558441559,0.18746250970303022
0.0149,342.3981298701299,0.18872914828210471
0.015000000000000001,344.696103896104,0.1899957868611793
0.0151,346.99407792207796,0.1912624254402538
0.0152,349.29205194805195,0.1925290640193283
0.015300000000000001,351.59002597402605,0.19379570259840287
0.0154,353.88800000000003,0.19506234117747737
0.0155,356.1859740259741,0.19632897975655192
0.015600000000000001,358.4839480519481,0.19759561833562644
0.015700000000000002,360.78192207792216,0.19886225691470097
0.0158,363.07989610389615,0.2001288954937755
0.0159,365.3778701298702,0.20139553407285002
0.016,367.6758441558442,0.20266217265192454
0.0161,369.9738181818182,0.20392881123099907
0.0162,372.2717922077922,0.20519544981007357
0.016300000000000002,374.5697662337663,0.20646208838914815
0.0164,376.86774025974034,0.20772872696822267
0.0165,379.16571428571433,0.2089953655472972
0.0166,381.4636883116884,0.21026200412637172
0.0167,383.76166233766236,0.21152864270544622
0.016800000000000002,386.05963636363646,0.2127952812845208
0.016900000000000002,388.35761038961044,0.2140619198635953
0.017,390.6555844155845,0.21532855844266985
0.0171,392.95355844155847,0.21659519702174435
0.0172,395.2515324675325,0.2178618356008189
0.0173,397.5495064935065,0.2191284741798934
0.017400000000000002,399.8474805194806,0.22039511275896795
0.0175,402.14545454545464,0.2216617513380425
0.0176,404.4434285714286,0.222928389917117
0.0177,406.7414025974026,0.22419502849619152
0.0178,409.03937662337665,0.22546166707526605
0.0179,411.33735064935064,0.22672830565434055
0.018000000000000002,413.63532467532474,0.22799494423341513
0.0181,415.9332987012988,0.22926158281248965
0.0182,418.23127272727277,0.23052822139156418
0.0183,420.5292467532468,0.2317948599706387
0.0184,422.8272207792208,0.2330614985497132
0.018500000000000003,425.1251948051949,0.23432813712878778
0.018600000000000002,427.42316883116894,0.2355947757078623
0.0187,429.7211428571429,0.23686141428693683
0.0188,432.0191168831169,0.23812805286601132
0.0189,434.31709090909095,0.23939469144508588
0.019,436.61506493506494,0.24066133002416037
0.019100000000000002,438.91303896103904,0.24192796860323493
0.019200000000000002,441.2110129870131,0.24319460718230948
0.0193,443.50898701298706,0.24446124576138398
0.0194,445.8069610389611,0.24572788434045853
0.0195,448.1049350649351,0.24699452291953303
0.0196,450.40290909090913,0.24826116149860755
0.019700000000000002,452.7008831168832,0.2495278000776821
0.0198,454.9988571428572,0.25079443865675666
0.0199,457.2968311688312,0.25206107723583115
0.02,459.59480519480525,0.2533277158149057
0.0201,461.89277922077923,0.2545943543939802
0.020200000000000003,464.19075324675333,0.25586099297305476
0.020300000000000002,466.4887272727274,0.2571276315521293
0.0204,468.78670129870136,0.2583942701312038
0.0205,471.0846753246754,0.25966090871027836
0.0206,473.3826493506494,0.26092754728935286
0.0207,475.68062337662343,0.26219418586842735
0.020800000000000003,477.9785974025975,0.2634608244475019
0.020900000000000002,480.2765714285715,0.26472746302657646
0.021,482.5745454545455,0.26599410160565096
0.0211,484.87251948051954,0.2672607401847255
0.0212,487.17049350649353,0.2685273787638
0.0213,489.46846753246757,0.26979401734287456
0.021400000000000002,491.76644155844167,0.2710606559219491
0.021500000000000002,494.06441558441566,0.2723272945010236
0.0216,496.3623896103897,0.27359393308009816
0.0217,498.6603636363637,0.27486057165917266
0.0218,500.9583376623377,0.2761272102382472
0.0219,503.2563116883117,0.2773938488173217
0.022000000000000002,505.5542857142858,0.27866048739639626
0.0221,507.8522597402598,0.27992712597547076
0.0222,510.15023376623384,0.2811937645545453
0.0223,512.4482077922079,0.28246040313361986
0.0224,514.7461818181819,0.28372704171269436
0.022500000000000003,517.044155844156,0.2849936802917689
0.022600000000000002,519.34212987013,0.2862603188708434
0.0227,521.6401038961039,0.28752695744991796
0.0228,523.938077922078,0.2887935960289925
0.0229,526.236051948052,0.290060234608067
0.023,528.534025974026,0.2913268731871415
0.023100000000000002,530.8320000000001,0.29259351176621606
0.023200000000000002,533.1299740259741,0.2938601503452906
0.0233,535.4279480519481,0.2951267889243651
0.0234,537.7259220779222,0.29639342750343967
0.0235,540.0238961038962,0.29766006608251416
0.0236,542.3218701298701,0.29892670466158866
0.023700000000000002,544.6198441558442,0.30019334324066327
0.0238,546.9178181818182,0.30145998181973777
0.0239,549.2157922077922,0.30272662039881226
0.024,551.5137662337663,0.3039932589778868
0.0241,553.8117402597403,0.3052598975569613
0.024200000000000003,556.1097142857144,0.3065265361360359
0.024300000000000002,558.4076883116884,0.3077931747151104
0.0244,560.7056623376624,0.3090598132941849
0.0245,563.0036363636365,0.31032645187325947
0.0246,565.3016103896105,0.31159309045233397
0.0247,567.5995844155844,0.3128597290314085
0.024800000000000003,569.8975584415585,0.31412636761048307
0.024900000000000002,572.1955324675325,0.31539300618955757
0.025,574.4935064935065,0.31665964476863206
0.0251,576.7914805194806,0.3179262833477067
0.0252,579.0894545454546,0.31919292192678117
0.0253,581.3874285714286,0.32045956050585567
0.025400000000000002,583.6854025974027,0.3217261990849302
0.025500000000000002,585.9833766233767,0.3229928376640047
0.0256,588.2813506493508,0.3242594762430793
0.0257,590.5793246753248,0.3255261148221538
0.0258,592.8772987012987,0.3267927534012283
0.025900000000000003,595.1752727272728,0.3280593919803029
0.026000000000000002,597.4732467532468,0.32932603055937737
0.0261,599.7712207792208,0.33059266913845187
0.0262,602.0691948051949,0.3318593077175265
0.0263,604.3671688311689,0.33312594629660097
0.0264,606.6651428571429,0.33439258487567547
0.026500000000000003,608.963116883117,0.33565922345475
0.026600000000000002,611.261090909091,0.3369258620338246
0.0267,613.5590649350651,0.3381925006128991
0.0268,615.857038961039,0.3394591391919736
0.0269,618.155012987013,0.3407257777710481
0.027,620.452987012987,0.3419924163501226
0.027100000000000003,622.7509610389611,0.3432590549291972
0.027200000000000002,625.0489350649351,0.3445256935082717
0.0273,627.3469090909092,0.3457923320873463
0.0274,629.6448831168832,0.3470589706664208
0.0275,631.9428571428572,0.34832560924549527
0.027600000000000003,634.2408311688313,0.3495922478245699
0.027700000000000002,636.5388051948053,0.3508588864036444
0.027800000000000002,638.8367792207794,0.35212552498271893
0.0279,641.1347532467533,0.3533921635617934
0.028,643.4327272727273,0.3546588021408679
0.0281,645.7307012987013,0.3559254407199425
0.028200000000000003,648.0286753246754,0.35719207929901703
0.028300000000000002,650.3266493506494,0.3584587178780915
0.0284,652.6246233766235,0.3597253564571661
0.0285,654.9225974025975,0.3609919950362406
0.0286,657.2205714285715,0.36225863361531513
0.0287,659.5185454545455,0.3635252721943896
0.028800000000000003,661.8165194805196,0.3647919107734642
0.028900000000000002,664.1144935064937,0.36605854935253873
0.029,666.4124675324676,0.3673251879316133
0.0291,668.7104415584416,0.3685918265106878
0.0292,671.0084155844156,0.3698584650897623
0.029300000000000003,673.3063896103897,0.37112510366883683
0.029400000000000003,675.6043636363637,0.37239174224791133
0.029500000000000002,677.9023376623378,0.37365838082698594
0.0296,680.2003116883118,0.37492501940606043
0.0297,682.4982857142858,0.37619165798513493
0.0298,684.7962597402598,0.37745829656420943
0.029900000000000003,687.0942337662339,0.378724935143284
0.030000000000000002,689.392207792208,0.3799915737223586
0.030100000000000002,691.6901818181819,0.3812582123014331
0.0302,693.9881558441559,0.3825248508805076
0.0303,696.2861298701299,0.3837914894595821
0.0304,698.5841038961039,0.3850581280386566
0.030500000000000003,700.882077922078,0.3863247666177312
0.030600000000000002,703.1800519480521,0.38759140519680574
0.0307,705.4780259740261,0.38885804377588024
0.0308,707.7760000000001,0.39012468235495473
0.0309,710.073974025974,0.39139132093402923
0.031,712.3719480519482,0.39265795951310384
0.031100000000000003,714.6699220779221,0.39392459809217834
0.031200000000000002,716.9678961038962,0.3951912366712529
0.0313,719.2658701298702,0.3964578752503274
0.031400000000000004,721.5638441558443,0.39772451382940194
0.0315,723.8618181818182,0.39899115240847643
0.0316,726.1597922077923,0.400257790987551
0.0317,728.4577662337663,0.4015244295666255
0.0318,730.7557402597404,0.40279106814570004
0.031900000000000005,733.0537142857145,0.40405770672477465
0.032,735.3516883116883,0.4053243453038491
0.032100000000000004,737.6496623376624,0.40659098388292364
0.0322,739.9476363636364,0.40785762246199814
0.0323,742.2456103896105,0.4091242610410727
0.0324,744.5435844155844,0.41039089962014713
0.0325,746.8415584415585,0.41165753819922174
0.032600000000000004,749.1395324675326,0.4129241767782963
0.0327,751.4375064935066,0.4141908153573708
0.0328,753.7354805194807,0.41545745393644534
0.0329,756.0334545454546,0.4167240925155198
0.033,758.3314285714287,0.4179907310945944
0.033100000000000004,760.6294025974028,0.41925736967366894
0.0332,762.9273766233767,0.42052400825274344
0.0333,765.2253506493507,0.42179064683181794
0.0334,767.5233246753247,0.42305728541089244
0.0335,769.8212987012988,0.42432392398996704
0.033600000000000005,772.1192727272729,0.4255905625690416
0.0337,774.4172467532468,0.42685720114811604
0.033800000000000004,776.7152207792209,0.4281238397271906
0.0339,779.0131948051949,0.42939047830626514
0.034,781.311168831169,0.4306571168853397
0.0341,783.6091428571428,0.43192375546441414
0.0342,785.9071168831169,0.4331903940434887
0.034300000000000004,788.205090909091,0.43445703262256324
0.0344,790.503064935065,0.4357236712016378
0.0345,792.8010389610391,0.43699030978071235
0.0346,795.099012987013,0.4382569483597868
0.0347,797.3969870129871,0.43952358693886134
0.034800000000000005,799.6949610389612,0.4407902255179359
0.0349,801.9929350649352,0.44205686409701045
0.035,804.2909090909093,0.443323502676085
0.0351,806.5888831168832,0.44459014125515944
0.0352,808.8868571428573,0.445856779834234
0.035300000000000005,811.1848311688314,0.4471234184133086
0.0354,813.4828051948052,0.44839005699238305
0.035500000000000004,815.7807792207793,0.4496566955714576
0.0356,818.0787532467533,0.4509233341505321
0.0357,820.3767272727274,0.45218997272960665
0.0358,822.6747012987013,0.4534566113086811
0.0359,824.9726753246754,0.4547232498877557
0.036000000000000004,827.2706493506495,0.45598988846683025
0.0361,829.5686233766235,0.45725652704590475
0.0362,831.8665974025976,0.4585231656249793
0.0363,834.1645714285714,0.45978980420405374
0.0364,836.4625454545455,0.46105644278312835
0.036500000000000005,838.7605194805196,0.4623230813622029
0.0366,841.0584935064936,0.4635897199412774
0.0367,843.3564675324677,0.46485635852035195
0.0368,845.6544415584416,0.4661229970994264
0.0369,847.9524155844157,0.467389635678501
0.037000000000000005,850.2503896103898,0.46865627425757556
0.0371,852.5483636363638,0.46992291283665005
0.037200000000000004,854.8463376623379,0.4711895514157246
0.0373,857.1443116883117,0.47245618999479905
0.0374,859.4422857142858,0.47372282857387366
0.0375,861.7402597402598,0.47498946715294815
0.0376,864.0382337662338,0.47625610573202265
0.037700000000000004,866.3362077922079,0.4775227443110972
0.0378,868.6341818181819,0.47878938289017176
0.0379,870.932155844156,0.4800560214692463
0.038,873.2301298701299,0.48132266004832075
0.0381,875.528103896104,0.4825892986273953
0.038200000000000005,877.8260779220781,0.48385593720646985
0.0383,880.124051948052,0.4851225757855444
0.038400000000000004,882.4220259740262,0.48638921436461896
0.0385,884.72,0.4876558529436934
0.0386,887.0179740259741,0.48892249152276795
0.038700000000000005,889.3159480519482,0.4901891301018425
0.0388,891.6139220779222,0.49145576868091706
0.038900000000000004,893.9118961038963,0.4927224072599916
0.039,896.2098701298702,0.49398904583906605
0.0391,898.5078441558443,0.4952556844181406
0.0392,900.8058181818183,0.4965223229972151
0.0393,903.1037922077924,0.4977889615762897
0.039400000000000004,905.4017662337664,0.4990556001553642
0.0395,907.6997402597403,0.5003222387344387
0.0396,909.9977142857144,0.5015888773135133
0.0397,912.2956883116883,0.5028555158925877
0.0398,914.5936623376624,0.5041221544716623
0.039900000000000005,916.8916363636365,0.5053887930507368
0.04,919.1896103896105,0.5066554316298114
0.040100000000000004,921.4875844155846,0.5079220702088859
0.0402,923.7855584415585,0.5091887087879604
0.0403,926.0835324675326,0.5104553473670349
0.040400000000000005,928.3815064935067,0.5117219859461095
0.0405,930.6794805194806,0.512988624525184
0.040600000000000004,932.9774545454547,0.5142552631042586
0.0407,935.2754285714286,0.515521901683333
0.0408,937.5734025974027,0.5167885402624076
0.0409,939.8713766233767,0.5180551788414821
0.041,942.1693506493508,0.5193218174205567
0.041100000000000005,944.4673246753249,0.5205884559996312
0.0412,946.7652987012988,0.5218550945787057
0.0413,949.0632727272729,0.5231217331577802
0.0414,951.3612467532469,0.5243883717368547
0.0415,953.659220779221,0.5256550103159293
0.041600000000000005,955.957194805195,0.5269216488950038
0.0417,958.2551688311689,0.5281882874740783
0.041800000000000004,960.553142857143,0.5294549260531529
0.0419,962.8511168831169,0.5307215646322273
0.042,965.149090909091,0.5319882032113019
0.042100000000000005,967.4470649350651,0.5332548417903765
0.0422,969.7450389610391,0.534521480369451
0.042300000000000004,972.0430129870132,0.5357881189485255
0.0424,974.3409870129871,0.5370547575276
0.0425,976.6389610389612,0.5383213961066746
0.0426,978.9369350649351,0.5395880346857491
0.0427,981.2349090909092,0.5408546732648236
0.042800000000000005,983.5328831168833,0.5421213118438982
0.0429,985.8308571428572,0.5433879504229726
0.043000000000000003,988.1288311688313,0.5446545890020472
0.0431,990.4268051948053,0.5459212275811217
0.0432,992.7247792207794,0.5471878661601963
0.043300000000000005,995.0227532467535,0.5484545047392708
0.0434,997.3207272727274,0.5497211433183453
0.043500000000000004,999.6187012987015,0.5509877818974199
0.0436,1001.9166753246755,0.5522544204764944
0.0437,1004.2146493506494,0.5535210590555689
0.0438,1006.5126233766234,0.5547876976346434
0.0439,1008.8105974025975,0.556054336213718
0.044000000000000004,1011.1085714285716,0.5573209747927925
0.0441,1013.4065454545455,0.558587613371867
0.0442,1015.7045194805196,0.5598542519509415
0.0443,1018.0024935064936,0.561120890530016
0.0444,1020.3004675324677,0.5623875291090906
0.044500000000000005,1022.5984415584418,0.5636541676881652
0.0446,1024.8964155844158,0.5649208062672397
0.044700000000000004,1027.1943896103899,0.5661874448463142
0.0448,1029.4923636363637,0.5674540834253887
0.0449,1031.7903376623378,0.5687207220044633
0.045000000000000005,1034.088311688312,0.5699873605835378
0.0451,1036.3862857142858,0.5712539991626123
0.045200000000000004,1038.68425974026,0.5725206377416868
0.0453,1040.9822337662338,0.5737872763207613
0.0454,1043.2802077922079,0.5750539148998359
0.0455,1045.578181818182,0.5763205534789104
0.0456,1047.876155844156,0.577587192057985
0.045700000000000005,1050.17412987013,0.5788538306370594
0.0458,1052.472103896104,0.580120469216134
0.0459,1054.7700779220781,0.5813871077952086
0.046,1057.068051948052,0.582653746374283
0.0461,1059.3660259740261,0.5839203849533576
0.046200000000000005,1061.6640000000002,0.5851870235324321
0.0463,1063.961974025974,0.5864536621115066
0.046400000000000004,1066.2599480519482,0.5877203006905812
0.0465,1068.557922077922,0.5889869392696556
0.0466,1070.8558961038962,0.5902535778487302
0.046700000000000005,1073.1538701298703,0.5915202164278047
0.0468,1075.4518441558444,0.5927868550068793
0.046900000000000004,1077.7498181818185,0.5940534935859539
0.047,1080.0477922077923,0.5953201321650283
0.0471,1082.3457662337664,0.5965867707441029
0.0472,1084.6437402597403,0.5978534093231773
0.0473,1086.9417142857144,0.5991200479022519
0.047400000000000005,1089.2396883116885,0.6003866864813265
0.0475,1091.5376623376624,0.6016533250604009
0.0476,1093.8356363636365,0.6029199636394755
0.0477,1096.1336103896106,0.60418660221855
0.0478,1098.4315844155844,0.6054532407976245
0.047900000000000005,1100.7295584415585,0.6067198793766991
0.048,1103.0275324675326,0.6079865179557736
0.048100000000000004,1105.3255064935067,0.6092531565348482
0.0482,1107.6234805194806,0.6105197951139226
0.0483,1109.9214545454547,0.6117864336929972
0.048400000000000006,1112.2194285714288,0.6130530722720718
0.0485,1114.5174025974027,0.6143197108511462
0.048600000000000004,1116.8153766233768,0.6155863494302208
0.0487,1119.1133506493507,0.6168529880092952
0.0488,1121.4113246753247,0.6181196265883698
0.0489,1123.7092987012988,0.6193862651674444
0.049,1126.007272727273,0.6206529037465189
0.049100000000000005,1128.305246753247,0.6219195423255935
0.0492,1130.603220779221,0.6231861809046679
0.049300000000000004,1132.901194805195,0.6244528194837425
0.0494,1135.199168831169,0.625719458062817
0.0495,1137.497142857143,0.6269860966418915
0.049600000000000005,1139.795116883117,0.6282527352209661
0.0497,1142.093090909091,0.6295193738000405
0.049800000000000004,1144.391064935065,0.6307860123791151
0.0499,1146.6890389610392,0.6320526509581897
0.05,1148.987012987013,0.6333192895372641
0.050100000000000006,1151.2849870129871,0.6345859281163387
0.0502,1153.5829610389612,0.6358525666954133
0.050300000000000004,1155.8809350649353,0.6371192052744878
0.0504,1158.1789090909092,0.6383858438535623
0.0505,1160.4768831168833,0.6396524824326368
0.0506,1162.7748571428572,0.6409191210117113
0.0507,1165.0728311688313,0.6421857595907858
0.050800000000000005,1167.3708051948054,0.6434523981698604
0.0509,1169.6687792207792,0.6447190367489349
0.051000000000000004,1171.9667532467533,0.6459856753280094
0.0511,1174.2647272727274,0.647252313907084
0.0512,1176.5627012987015,0.6485189524861587
0.051300000000000005,1178.8606753246756,0.6497855910652331
0.0514,1181.1586493506495,0.6510522296443076
0.051500000000000004,1183.4566233766236,0.6523188682233821
0.0516,1185.7545974025975,0.6535855068024566
0.0517,1188.0525714285716,0.6548521453815312
0.051800000000000006,1190.3505454545457,0.6561187839606057
0.0519,1192.6485194805196,0.6573854225396802
0.052000000000000005,1194.9464935064937,0.6586520611187547
0.0521,1197.2444675324675,0.6599186996978292
0.0522,1199.5424415584416,0.6611853382769037
0.0523,1201.8404155844157,0.6624519768559783
0.0524,1204.1383896103898,0.663718615435053
0.052500000000000005,1206.436363636364,0.6649852540141274
0.0526,1208.7343376623378,0.6662518925932019
0.052700000000000004,1211.032311688312,0.6675185311722766
0.0528,1213.3302857142858,0.6687851697513509
0.0529,1215.6282597402599,0.6700518083304255
0.053000000000000005,1217.926233766234,0.6713184469095
0.0531,1220.2242077922078,0.6725850854885745
0.053200000000000004,1222.522181818182,0.6738517240676491
0.0533,1224.820155844156,0.6751183626467236
0.0534,1227.1181298701301,0.6763850012257983
0.053500000000000006,1229.4161038961042,0.6776516398048728
0.0536,1231.714077922078,0.6789182783839472
0.053700000000000005,1234.0120519480522,0.6801849169630219
0.0538,1236.310025974026,0.6814515555420962
0.0539,1238.6080000000002,0.6827181941211709
0.054,1240.905974025974,0.6839848327002452
0.0541,1243.2039480519481,0.6852514712793198
0.054200000000000005,1245.5019220779222,0.6865181098583945
0.0543,1247.7998961038961,0.6877847484374688
0.054400000000000004,1250.0978701298702,0.6890513870165434
0.0545,1252.3958441558443,0.690318025595618
0.0546,1254.6938181818184,0.6915846641746926
0.054700000000000006,1256.9917922077925,0.6928513027537672
0.0548,1259.2897662337664,0.6941179413328415
0.054900000000000004,1261.5877402597405,0.6953845799119162
0.055,1263.8857142857144,0.6966512184909905
0.0551,1266.1836883116885,0.6979178570700652
0.055200000000000006,1268.4816623376626,0.6991844956491398
0.0553,1270.7796363636364,0.7004511342282141
0.055400000000000005,1273.0776103896105,0.7017177728072888
0.0555,1275.3755844155846,0.7029844113863633
0.055600000000000004,1277.6735584415587,0.7042510499654379
0.0557,1279.9715324675326,0.7055176885445124
0.0558,1282.2695064935067,0.7067843271235869
0.055900000000000005,1284.5674805194808,0.7080509657026615
0.056,1286.8654545454547,0.7093176042817358
0.056100000000000004,1289.1634285714288,0.7105842428608105
0.0562,1291.4614025974026,0.711850881439885
0.0563,1293.7593766233767,0.7131175200189594
0.056400000000000006,1296.0573506493508,0.7143841585980341
0.0565,1298.3553246753247,0.7156507971771084
0.056600000000000004,1300.6532987012988,0.716917435756183
0.0567,1302.951272727273,0.7181840743352577
0.0568,1305.249246753247,0.7194507129143322
0.056900000000000006,1307.547220779221,0.7207173514934068
0.057,1309.845194805195,0.7219839900724812
0.057100000000000005,1312.143168831169,0.7232506286515558
0.0572,1314.441142857143,0.7245172672306303
0.057300000000000004,1316.739116883117,0.7257839058097048
0.0574,1319.037090909091,0.7270505443887793
0.0575,1321.335064935065,0.7283171829678537
0.057600000000000005,1323.6330389610391,0.7295838215469284
0.0577,1325.9310129870132,0.730850460126003
0.057800000000000004,1328.2289870129873,0.7321170987050775
0.0579,1330.5269610389612,0.733383737284152
0.058,1332.8249350649353,0.7346503758632266
0.058100000000000006,1335.1229090909094,0.7359170144423011
0.0582,1337.4208831168833,0.7371836530213756
0.058300000000000005,1339.7188571428574,0.7384502916004501
0.0584,1342.0168311688312,0.7397169301795246
0.0585,1344.3148051948053,0.740983568758599
0.058600000000000006,1346.6127792207794,0.7422502073376737
0.0587,1348.9107532467533,0.7435168459167482
0.058800000000000005,1351.2087272727274,0.7447834844958227
0.0589,1353.5067012987015,0.7460501230748973
0.059000000000000004,1355.8046753246756,0.7473167616539719
0.0591,1358.1026493506495,0.7485834002330463
0.0592,1360.4006233766236,0.7498500388121209
0.059300000000000005,1362.6985974025977,0.7511166773911954
0.0594,1364.9965714285715,0.7523833159702699
