Time (s),Thrust (N),Mass Flow Rate (kg/s)
0.33330000000000004,1749.427251968504,1.0332576497293406
0.33340000000000003,1749.4147874015748,1.0332502878289727
0.3335,1749.4023228346455,1.0332429259286044
0.3336,1749.3898582677164,1.0332355640282365
0.3337,1749.3773937007873,1.0332282021278685
0.33380000000000004,1749.3649291338581,1.0332208402275005
0.33390000000000003,1749.352464566929,1.0332134783271325
0.334,1749.34,1.0332061164267645
0.3341,1749.3607980295565,1.0332184002888767
0.3342,1749.3815960591132,1.033230684150989
0.33430000000000004,1749.4023940886698,1.0332429680131014
0.33440000000000003,1749.4231921182266,1.0332552518752138
0.3345,1749.443990147783,1.033267535737326
0.3346,1749.4647881773399,1.0332798195994384
0.3347,1749.4855862068964,1.0332921034615508
0.33480000000000004,1749.5063842364532,1.0333043873236631
0.33490000000000003,1749.5271822660097,1.0333166711857753
0.335,1749.5479802955665,1.0333289550478877
0.3351,1749.568778325123,1.0333412389099998
0.3352,1749.5895763546798,1.0333535227721122
0.33530000000000004,1749.6103743842364,1.0333658066342246
0.33540000000000003,1749.6311724137931,1.033378090496337
0.3355,1749.6519704433497,1.0333903743584492
0.3356,1749.6727684729062,1.0334026582205615
0.3357,1749.693566502463,1.033414942082674
0.33580000000000004,1749.7143645320195,1.033427225944786
0.33590000000000003,1749.7351625615763,1.0334395098068985
0.336,1749.7559605911329,1.0334517936690106
0.3361,1749.7767586206896,1.033464077531123
0.3362,1749.7975566502462,1.0334763613932354
0.33630000000000004,1749.818354679803,1.0334886452553478
0.33640000000000003,1749.8391527093595,1.03350092911746
0.3365,1749.8599507389163,1.0335132129795723
0.3366,1749.8807487684728,1.0335254968416847
0.3367,1749.9015467980294,1.0335377807037969
0.33680000000000004,1749.9223448275861,1.0335500645659093
0.33690000000000003,1749.9431428571427,1.0335623484280216
0.337,1749.9639408866994,1.033574632290134
0.3371,1749.984738916256,1.0335869161522462
0.3372,1750.0055369458128,1.0335992000143586
0.3373,1750.0263349753693,1.0336114838764707
0.33740000000000003,1750.047133004926,1.033623767738583
0.3375,1750.0679310344826,1.0336360516006955
0.3376,1750.0887290640394,1.0336483354628079
0.3377,1750.109527093596,1.03366061932492
0.3378,1750.1303251231527,1.0336729031870324
0.33790000000000003,1750.1511231527093,1.0336851870491448
0.338,1750.171921182266,1.0336974709112572
0.3381,1750.1927192118226,1.0337097547733693
0.3382,1750.2135172413791,1.0337220386354815
0.3383,1750.234315270936,1.033734322497594
0.33840000000000003,1750.2551133004924,1.0337466063597063
0.3385,1750.2759113300492,1.0337588902218187
0.3386,1750.2967093596058,1.0337711740839308
0.3387,1750.3175073891625,1.0337834579460432
0.3388,1750.338305418719,1.0337957418081556
0.33890000000000003,1750.3591034482758,1.033808025670268
0.339,1750.3799014778324,1.0338203095323801
0.3391,1750.4006995073892,1.0338325933944925
0.3392,1750.4214975369457,1.033844877256605
0.3393,1750.4422955665025,1.0338571611187173
0.33940000000000003,1750.463093596059,1.0338694449808294
0.3395,1750.4838916256156,1.0338817288429416
0.3396,1750.5046896551723,1.033894012705054
0.3397,1750.525487684729,1.0339062965671664
0.3398,1750.5462857142857,1.0339185804292788
0.33990000000000004,1750.5670837438422,1.033930864291391
0.34,1750.587881773399,1.0339431481535033
0.3401,1750.6086798029555,1.0339554320156157
0.3402,1750.6294778325123,1.033967715877728
0.3403,1750.6502758620688,1.0339799997398402
0.34040000000000004,1750.6710738916256,1.0339922836019526
0.3405,1750.6918719211822,1.034004567464065
0.3406,1750.712669950739,1.0340168513261774
0.3407,1750.7334679802955,1.0340291351882895
0.3408,1750.754266009852,1.0340414190504017
0.34090000000000004,1750.7750640394088,1.034053702912514
0.341,1750.7958620689653,1.0340659867746265
0.3411,1750.816660098522,1.0340782706367388
0.3412,1750.8374581280787,1.034090554498851
0.3413,1750.8582561576354,1.0341028383609634
0.34140000000000004,1750.879054187192,1.0341151222230758
0.3415,1750.8998522167487,1.0341274060851882
0.3416,1750.9206502463053,1.0341396899473003
0.3417,1750.941448275862,1.0341519738094127
0.3418,1750.9622463054186,1.0341642576715249
0.34190000000000004,1750.9830443349754,1.0341765415336373
0.342,1751.003842364532,1.0341888253957496
0.3421,1751.0246403940887,1.034201109257862
0.3422,1751.0454384236452,1.0342133931199742
0.3423,1751.0662364532018,1.0342256769820866
0.34240000000000004,1751.0870344827586,1.034237960844199
0.3425,1751.107832512315,1.034250244706311
0.3426,1751.1286305418719,1.0342625285684235
0.3427,1751.1494285714284,1.0342748124305359
0.3428,1751.1702266009852,1.0342870962926483
0.34290000000000004,1751.1910246305417,1.0342993801547604
0.343,1751.2118226600985,1.0343116640168728
0.3431,1751.232620689655,1.034323947878985
0.3432,1751.2534187192118,1.0343362317410973
0.3433,1751.2742167487684,1.0343485156032097
0.34340000000000004,1751.2950147783251,1.0343607994653221
0.3435,1751.3158128078817,1.0343730833274343
0.3436,1751.3366108374382,1.0343853671895467
0.3437,1751.357408866995,1.034397651051659
0.3438,1751.3782068965515,1.0344099349137712
0.34390000000000004,1751.3990049261083,1.0344222187758836
0.34400000000000003,1751.4198029556649,1.0344345026379957
0.3441,1751.4406009852216,1.0344467865001081
0.3442,1751.4613990147782,1.0344590703622205
0.3443,1751.482197044335,1.034471354224333
0.34440000000000004,1751.5029950738915,1.034483638086445
0.34450000000000003,1751.5237931034483,1.0344959219485574
0.3446,1751.5445911330048,1.0345082058106698
0.3447,1751.5653891625616,1.0345204896727822
0.3448,1751.5861871921181,1.0345327735348944
0.34490000000000004,1751.606985221675,1.0345450573970068
0.34500000000000003,1751.6277832512314,1.0345573412591191
0.3451,1751.648581280788,1.0345696251212313
0.3452,1751.6693793103448,1.0345819089833437
0.3453,1751.6901773399013,1.0345941928454558
0.34540000000000004,1751.710975369458,1.0346064767075682
0.34550000000000003,1751.7317733990146,1.0346187605696806
0.3456,1751.7525714285714,1.034631044431793
0.3457,1751.773369458128,1.0346433282939052
0.3458,1751.7941674876847,1.0346556121560175
0.34590000000000004,1751.8149655172413,1.03466789601813
0.34600000000000003,1751.835763546798,1.0346801798802423
0.3461,1751.8565615763546,1.0346924637423545
0.3462,1751.8773596059114,1.0347047476044668
0.3463,1751.898157635468,1.0347170314665792
0.34640000000000004,1751.9189556650244,1.0347293153286914
0.34650000000000003,1751.9397536945812,1.0347415991908038
0.3466,1751.9605517241378,1.034753883052916
0.3467,1751.9813497536945,1.0347661669150283
0.3468,1752.002147783251,1.0347784507771407
0.34690000000000004,1752.0229458128078,1.034790734639253
0.34700000000000003,1752.0437438423644,1.0348030185013652
0.3471,1752.0645418719212,1.0348153023634776
0.3472,1752.0853399014777,1.03482758622559
0.3473,1752.1061379310345,1.0348398700877024
0.34740000000000004,1752.126935960591,1.0348521539498146
0.34750000000000003,1752.1477339901478,1.034864437811927
0.3476,1752.1685320197043,1.034876721674039
0.3477,1752.189330049261,1.0348890055361515
0.3478,1752.2101280788177,1.0349012893982639
0.34790000000000004,1752.2309261083742,1.034913573260376
0.34800000000000003,1752.251724137931,1.0349258571224884
0.3481,1752.2725221674875,1.0349381409846008
0.3482,1752.2933201970443,1.0349504248467132
0.3483,1752.3141182266008,1.0349627087088253
0.34840000000000004,1752.3349162561576,1.0349749925709377
0.34850000000000003,1752.3557142857142,1.03498727643305
0.3486,1752.376512315271,1.0349995602951625
0.3487,1752.3973103448275,1.0350118441572747
0.3488,1752.4181083743842,1.035024128019387
0.34890000000000004,1752.4389064039408,1.0350364118814992
0.34900000000000003,1752.4597044334976,1.0350486957436116
0.3491,1752.480502463054,1.035060979605724
0.3492,1752.5013004926107,1.0350732634678361
0.3493,1752.5220985221674,1.0350855473299485
0.34940000000000004,1752.542896551724,1.035097831192061
0.34950000000000003,1752.5636945812807,1.0351101150541733
0.3496,1752.5844926108373,1.0351223989162854
0.3497,1752.605290640394,1.0351346827783978
0.3498,1752.6260886699506,1.03514696664051
0.34990000000000004,1752.6468866995074,1.0351592505026226
0.35000000000000003,1752.667684729064,1.0351715343647347
0.3501,1752.6884827586207,1.0351838182268471
0.3502,1752.7092807881772,1.0351961020889593
0.3503,1752.730078817734,1.0352083859510717
0.3504,1752.7508768472906,1.035220669813184
0.35050000000000003,1752.771674876847,1.0352329536752962
0.3506,1752.7924729064039,1.0352452375374086
0.3507,1752.8132709359604,1.035257521399521
0.3508,1752.8340689655172,1.0352698052616334
0.3509,1752.8548669950737,1.0352820891237455
0.35100000000000003,1752.8756650246305,1.035294372985858
0.3511,1752.896463054187,1.03530665684797
0.3512,1752.9172610837438,1.0353189407100825
0.3513,1752.9380591133004,1.0353312245721948
0.3514,1752.9588571428571,1.0353435084343072
0.35150000000000003,1752.9796551724137,1.0353557922964194
0.3516,1753.0004532019705,1.0353680761585318
0.3517,1753.021251231527,1.0353803600206442
0.3518,1753.0420492610835,1.0353926438827563
0.3519,1753.0628472906403,1.0354049277448687
0.35200000000000004,1753.0836453201969,1.035417211606981
0.3521,1753.1044433497536,1.0354294954690935
0.3522,1753.1252413793102,1.0354417793312056
0.3523,1753.146039408867,1.035454063193318
0.3524,1753.1668374384235,1.0354663470554302
0.35250000000000004,1753.1876354679803,1.0354786309175426
0.3526,1753.2084334975368,1.035490914779655
0.3527,1753.2292315270936,1.0355031986417673
0.3528,1753.2500295566501,1.0355154825038795
0.3529,1753.270827586207,1.0355277663659919
0.35300000000000004,1753.2916256157635,1.0355400502281042
0.3531,1753.3124236453202,1.0355523340902166
0.3532,1753.3332216748768,1.0355646179523288
0.3533,1753.3540197044333,1.035576901814441
0.3534,1753.37481773399,1.0355891856765533
0.35350000000000004,1753.3956157635466,1.0356014695386657
0.3536,1753.4164137931034,1.035613753400778
0.3537,1753.43721182266,1.0356260372628903
0.3538,1753.4580098522167,1.0356383211250026
0.3539,1753.4788078817733,1.035650604987115
0.35400000000000004,1753.49960591133,1.0356628888492274
0.3541,1753.5204039408866,1.0356751727113396
0.3542,1753.5412019704434,1.035687456573452
0.3543,1753.562,1.0356997404355643
0.3544,1753.5827980295567,1.0357120242976767
0.35450000000000004,1753.6035960591132,1.0357243081597889
0.3546,1753.6243940886698,1.035736592021901
0.3547,1753.6451921182265,1.0357488758840134
0.3548,1753.665990147783,1.0357611597461258
0.3549,1753.6867881773398,1.0357734436082382
0.35500000000000004,1753.7075862068964,1.0357857274703504
0.3551,1753.7283842364532,1.0357980113324627
0.3552,1753.7491822660097,1.0358102951945751
0.3553,1753.7699802955665,1.0358225790566875
0.3554,1753.790778325123,1.0358348629187997
0.35550000000000004,1753.8115763546798,1.035847146780912
0.3556,1753.8323743842363,1.0358594306430244
0.3557,1753.8531724137931,1.0358717145051368
0.3558,1753.8739704433497,1.035883998367249
0.3559,1753.8947684729062,1.0358962822293611
0.35600000000000004,1753.915566502463,1.0359085660914735
0.3561,1753.9363645320195,1.035920849953586
0.3562,1753.9571625615763,1.0359331338156983
0.3563,1753.9779605911328,1.0359454176778105
0.3564,1753.9987586206896,1.0359577015399228
0.35650000000000004,1754.0195566502462,1.0359699854020352
0.35660000000000003,1754.040354679803,1.0359822692641476
0.3567,1754.0611527093595,1.0359945531262598
0.3568,1754.0819507389162,1.0360068369883721
0.3569,1754.1027487684728,1.0360191208504843
0.35700000000000004,1754.1235467980296,1.0360314047125967
0.35710000000000003,1754.144344827586,1.036043688574709
0.3572,1754.1651428571429,1.0360559724368215
0.3573,1754.1859408866994,1.0360682562989336
0.3574,1754.206738916256,1.036080540161046
0.35750000000000004,1754.2275369458127,1.0360928240231584
0.35760000000000003,1754.2483349753693,1.0361051078852705
0.3577,1754.269133004926,1.036117391747383
0.3578,1754.2899310344826,1.0361296756094953
0.3579,1754.3107290640394,1.0361419594716077
0.35800000000000004,1754.331527093596,1.0361542433337199
0.35810000000000003,1754.3523251231527,1.0361665271958322
0.3582,1754.3731231527092,1.0361788110579444
0.3583,1754.393921182266,1.0361910949200568
0.3584,1754.4147192118226,1.0362033787821692
0.35850000000000004,1754.4355172413793,1.0362156626442816
0.35860000000000003,1754.4563152709359,1.0362279465063937
0.3587,1754.4771133004924,1.036240230368506
0.3588,1754.4979113300492,1.0362525142306185
0.3589,1754.5187093596057,1.0362647980927306
0.35900000000000004,1754.5395073891625,1.036277081954843
0.35910000000000003,1754.560305418719,1.0362893658169552
0.3592,1754.5811034482758,1.0363016496790676
0.3593,1754.6019014778324,1.03631393354118
0.3594,1754.6226995073891,1.0363262174032923
0.35950000000000004,1754.6434975369457,1.0363385012654045
0.35960000000000003,1754.6642955665025,1.0363507851275169
0.3597,1754.685093596059,1.0363630689896293
0.3598,1754.7058916256158,1.0363753528517416
0.3599,1754.7266896551723,1.0363876367138538
0.36000000000000004,1754.747487684729,1.0363999205759662
0.36010000000000003,1754.7682857142856,1.0364122044380786
0.3602,1754.7890837438422,1.0364244883001907
0.3603,1754.809881773399,1.0364367721623031
0.3604,1754.8306798029555,1.0364490560244153
0.36050000000000004,1754.8514778325123,1.0364613398865277
0.36060000000000003,1754.8722758620688,1.03647362374864
0.3607,1754.8930738916256,1.0364859076107524
0.3608,1754.9138719211821,1.0364981914728646
0.3609,1754.934669950739,1.036510475334977
0.36100000000000004,1754.9554679802955,1.0365227591970894
0.36110000000000003,1754.9762660098522,1.0365350430592017
0.3612,1754.9970640394088,1.036547326921314
0.3613,1755.0178620689655,1.0365596107834263
0.3614,1755.038660098522,1.0365718946455387
0.36150000000000004,1755.0594581280786,1.0365841785076508
0.36160000000000003,1755.0802561576354,1.0365964623697632
0.3617,1755.101054187192,1.0366087462318754
0.3618,1755.1218522167487,1.0366210300939878
0.3619,1755.1426502463053,1.0366333139561001
0.36200000000000004,1755.163448275862,1.0366455978182125
0.36210000000000003,1755.1842463054186,1.0366578816803247
0.3622,1755.2050443349754,1.036670165542437
0.3623,1755.225842364532,1.0366824494045495
0.3624,1755.2466403940887,1.0366947332666618
0.36250000000000004,1755.2674384236452,1.036707017128774
0.36260000000000003,1755.288236453202,1.0367193009908864
0.3627,1755.3090344827585,1.0367315848529985
0.3628,1755.329832512315,1.036743868715111
0.3629,1755.3506305418719,1.0367561525772233
0.36300000000000004,1755.3714285714284,1.0367684364393355
0.36310000000000003,1755.3922266009852,1.0367807203014479
0.3632,1755.4130246305417,1.0367930041635602
0.3633,1755.4338226600985,1.0368052880256726
0.3634,1755.454620689655,1.0368175718877848
0.3635,1755.4754187192118,1.0368298557498972
0.36360000000000003,1755.4962167487683,1.0368421396120096
0.3637,1755.5170147783251,1.036854423474122
0.3638,1755.5378128078817,1.036866707336234
0.3639,1755.5586108374384,1.0368789911983465
0.364,1755.579408866995,1.0368912750604586
0.36410000000000003,1755.6002068965518,1.036903558922571
0.3642,1755.6210049261083,1.0369158427846834
0.3643,1755.6418029556648,1.0369281266467956
0.3644,1755.6626009852216,1.036940410508908
0.3645,1755.6833990147782,1.0369526943710203
0.36460000000000004,1755.704197044335,1.0369649782331327
0.3647,1755.7249950738915,1.0369772620952449
0.3648,1755.7457931034482,1.0369895459573573
0.3649,1755.7665911330048,1.0370018298194694
0.365,1755.7873891625616,1.037014113681582
0.36510000000000004,1755.808187192118,1.0370263975436942
0.3652,1755.8289852216749,1.0370386814058066
0.3653,1755.8497832512314,1.0370509652679187
0.3654,1755.8705812807882,1.0370632491300311
0.3655,1755.8913793103447,1.0370755329921435
0.36560000000000004,1755.9121773399013,1.0370878168542557
0.3657,1755.932975369458,1.037100100716368
0.3658,1755.9537733990146,1.0371123845784804
0.3659,1755.9745714285714,1.0371246684405928
0.366,1755.995369458128,1.037136952302705
0.36610000000000004,1756.0161674876847,1.0371492361648174
0.3662,1756.0369655172412,1.0371615200269295
0.3663,1756.057763546798,1.037173803889042
0.3664,1756.0785615763546,1.0371860877511543
0.3665,1756.0993596059113,1.0371983716132667
0.36660000000000004,1756.1201576354679,1.0372106554753788
0.3667,1756.1409556650246,1.0372229393374912
0.3668,1756.1617536945812,1.0372352231996036
0.3669,1756.1825517241377,1.0372475070617158
0.367,1756.2033497536945,1.0372597909238281
0.36710000000000004,1756.224147783251,1.0372720747859405
0.3672,1756.2449458128078,1.037284358648053
0.3673,1756.2657438423644,1.037296642510165
0.3674,1756.2865418719211,1.0373089263722775
0.3675,1756.3073399014777,1.0373212102343896
0.36760000000000004,1756.3281379310345,1.037333494096502
0.3677,1756.348935960591,1.0373457779586144
0.3678,1756.3697339901478,1.0373580618207268
0.3679,1756.3905320197043,1.037370345682839
0.368,1756.411330049261,1.0373826295449513
0.36810000000000004,1756.4321280788176,1.0373949134070637
0.3682,1756.4529261083744,1.037407197269176
0.3683,1756.473724137931,1.0374194811312882
0.3684,1756.4945221674875,1.0374317649934004
0.3685,1756.5153201970443,1.0374440488555128
0.36860000000000004,1756.5361182266008,1.0374563327176252
0.3687,1756.5569162561576,1.0374686165797375
0.3688,1756.5777142857141,1.0374809004418497
0.3689,1756.598512315271,1.037493184303962
0.369,1756.6193103448275,1.0375054681660745
0.36910000000000004,1756.6401083743842,1.0375177520281869
0.36920000000000003,1756.6609064039408,1.037530035890299
0.3693,1756.6817044334975,1.0375423197524114
0.3694,1756.702502463054,1.0375546036145238
0.3695,1756.7233004926109,1.0375668874766362
0.36960000000000004,1756.7440985221674,1.0375791713387483
0.36970000000000003,1756.764896551724,1.0375914552008605
0.3698,1756.7856945812807,1.0376037390629729
0.3699,1756.8064926108373,1.0376160229250853
0.37,1756.827290640394,1.0376283067871976
0.37010000000000004,1756.8480886699506,1.0376405906493098
0.37020000000000003,1756.8688866995074,1.0376528745114222
0.3703,1756.889684729064,1.0376651583735346
0.3704,1756.9104827586207,1.037677442235647
0.3705,1756.9312807881772,1.0376897260977591
0.37060000000000004,1756.952078817734,1.0377020099598715
0.37070000000000003,1756.9728768472905,1.0377142938219839
0.3708,1756.9936748768473,1.0377265776840963
0.3709,1757.0144729064039,1.0377388615462084
0.371,1757.0352709359604,1.0377511454083206
0.37110000000000004,1757.0560689655172,1.037763429270433
0.37120000000000003,1757.0768669950737,1.0377757131325454
0.3713,1757.0976650246305,1.0377879969946577
0.3714,1757.118463054187,1.03780028085677
0.3715,1757.1392610837438,1.0378125647188823
0.37160000000000004,1757.1600591133003,1.0378248485809947
0.37170000000000003,1757.1808571428571,1.037837132443107
0.3718,1757.2016551724137,1.0378494163052192
0.3719,1757.2224532019704,1.0378617001673316
0.372,1757.243251231527,1.0378739840294438
0.37210000000000004,1757.2640492610838,1.0378862678915561
0.37220000000000003,1757.2848472906403,1.0378985517536685
0.3723,1757.305645320197,1.037910835615781
0.3724,1757.3264433497536,1.037923119477893
0.3725,1757.3472413793102,1.0379354033400054
0.37260000000000004,1757.368039408867,1.0379476872021178
0.37270000000000003,1757.3888374384235,1.03795997106423
0.3728,1757.4096354679803,1.0379722549263424
0.3729,1757.4304334975368,1.0379845387884548
0.373,1757.4512315270936,1.0379968226505671
0.37310000000000004,1757.47202955665,1.0380091065126793
0.37320000000000003,1757.4928275862069,1.0380213903747917
0.3733,1757.5136256157634,1.0380336742369038
0.3734,1757.5344236453202,1.0380459580990162
0.3735,1757.5552216748767,1.0380582419611286
0.37360000000000004,1757.5760197044335,1.038070525823241
0.37370000000000003,1757.59681773399,1.0380828096853532
0.3738,1757.6176157635466,1.0380950935474655
0.3739,1757.6384137931034,1.038107377409578
0.374,1757.65921182266,1.03811966127169
0.37410000000000004,1757.6800098522167,1.0381319451338025
0.37420000000000003,1757.7008078817732,1.0381442289959146
0.3743,1757.72160591133,1.038156512858027
0.3744,1757.7424039408866,1.0381687967201394
0.3745,1757.7632019704433,1.0381810805822518
0.37460000000000004,1757.7839999999999,1.038193364444364
0.37470000000000003,1757.8047980295567,1.0382056483064763
0.3748,1757.8255960591132,1.0382179321685887
0.3749,1757.84639408867,1.038230216030701
0.375,1757.8671921182265,1.0382424998928133
0.37510000000000004,1757.8879901477833,1.0382547837549256
0.37520000000000003,1757.9087881773398,1.038267067617038
0.3753,1757.9295862068964,1.0382793514791502
0.3754,1757.9503842364531,1.0382916353412626
0.3755,1757.9711822660097,1.0383039192033747
0.37560000000000004,1757.9919802955665,1.038316203065487
0.37570000000000003,1758.012778325123,1.0383284869275995
0.3758,1758.0335763546798,1.0383407707897119
0.3759,1758.0543743842363,1.038353054651824
0.376,1758.075172413793,1.0383653385139364
0.37610000000000005,1758.0959704433496,1.0383776223760488
0.37620000000000003,1758.1167684729064,1.0383899062381612
0.3763,1758.137566502463,1.0384021901002733
0.3764,1758.1583645320197,1.0384144739623857
0.3765,1758.1791625615763,1.0384267578244981
0.3766,1758.1999605911328,1.0384390416866103
0.37670000000000003,1758.2207586206896,1.0384513255487227
0.3768,1758.2415566502461,1.0384636094108348
0.3769,1758.262354679803,1.0384758932729472
0.377,1758.2831527093595,1.0384881771350596
0.3771,1758.3039507389162,1.038500460997172
0.37720000000000004,1758.3247487684728,1.0385127448592841
0.3773,1758.3455467980295,1.0385250287213965
0.3774,1758.366344827586,1.038537312583509
0.3775,1758.3871428571429,1.0385495964456213
0.3776,1758.4079408866994,1.0385618803077334
0.37770000000000004,1758.4287389162562,1.0385741641698458
0.3778,1758.4495369458127,1.038586448031958
0.3779,1758.4703349753693,1.0385987318940704
0.378,1758.491133004926,1.0386110157561828
0.3781,1758.5119310344826,1.038623299618295
0.37820000000000004,1758.5327290640394,1.0386355834804073
0.3783,1758.553527093596,1.0386478673425197
0.3784,1758.5743251231527,1.038660151204632
0.3785,1758.5951231527092,1.0386724350667442
0.3786,1758.615921182266,1.0386847189288566
0.37870000000000004,1758.6367192118225,1.038697002790969
0.3788,1758.6575172413793,1.0387092866530814
0.3789,1758.6783152709359,1.0387215705151935
0.379,1758.6991133004926,1.038733854377306
0.3791,1758.7199113300492,1.038746138239418
0.37920000000000004,1758.740709359606,1.0387584221015305
0.3793,1758.7615073891625,1.0387707059636428
0.3794,1758.782305418719,1.038782989825755
0.3795,1758.8031034482758,1.0387952736878674
0.3796,1758.8239014778324,1.0388075575499798
0.37970000000000004,1758.8446995073891,1.0388198414120922
0.3798,1758.8654975369457,1.0388321252742043
0.3799,1758.8862955665024,1.0388444091363167
0.38,1758.907093596059,1.0388566929984289
0.3801,1758.9278916256158,1.0388689768605412
0.38020000000000004,1758.9486896551723,1.0388812607226536
0.3803,1758.969487684729,1.038893544584766
0.3804,1758.9902857142856,1.0389058284468782
0.3805,1759.0110837438424,1.0389181123089906
0.3806,1759.031881773399,1.038930396171103
0.38070000000000004,1759.0526798029555,1.038942680033215
0.3808,1759.0734778325123,1.0389549638953275
0.3809,1759.0942758620688,1.0389672477574399
0.381,1759.1150738916256,1.0389795316195523
0.3811,1759.1358719211821,1.0389918154816644
0.38120000000000004,1759.156669950739,1.0390040993437768
0.38130000000000003,1759.1774679802954,1.039016383205889
0.3814,1759.1982660098522,1.0390286670680013
0.3815,1759.2190640394087,1.0390409509301137
0.3816,1759.2398620689655,1.039053234792226
0.38170000000000004,1759.260660098522,1.0390655186543383
0.38180000000000003,1759.2814581280788,1.0390778025164507
0.3819,1759.3022561576354,1.039090086378563
0.382,1759.323054187192,1.0391023702406752
0.3821,1759.3438522167487,1.0391146541027876
0.38220000000000004,1759.3646502463052,1.0391269379649
0.38230000000000003,1759.385448275862,1.0391392218270123
0.3824,1759.4062463054186,1.0391515056891245
0.3825,1759.4270443349753,1.039163789551237
0.3826,1759.4478423645319,1.039176073413349
0.38270000000000004,1759.4686403940887,1.0391883572754614
0.38280000000000003,1759.4894384236452,1.0392006411375738
0.3829,1759.510236453202,1.0392129249996862
0.383,1759.5310344827585,1.0392252088617984
0.3831,1759.5518325123153,1.0392374927239107
0.38320000000000004,1759.5726305418718,1.0392497765860231
0.38330000000000003,1759.5934285714286,1.0392620604481355
0.3834,1759.6142266009851,1.0392743443102477
0.3835,1759.6350246305417,1.0392866281723598
0.3836,1759.6558226600985,1.0392989120344722
0.38370000000000004,1759.676620689655,1.0393111958965846
0.38380000000000003,1759.6974187192118,1.039323479758697
0.3839,1759.7182167487683,1.0393357636208091
0.384,1759.739014778325,1.0393480474829215
0.3841,1759.7598128078816,1.039360331345034
0.38420000000000004,1759.7806108374384,1.0393726152071463
0.38430000000000003,1759.801408866995,1.0393848990692585
0.3844,1759.8222068965517,1.0393971829313708
0.3845,1759.8430049261083,1.0394094667934832
0.3846,1759.863802955665,1.0394217506555956
0.38470000000000004,1759.8846009852216,1.0394340345177078
0.38480000000000003,1759.9053990147781,1.03944631837982
0.3849,1759.926197044335,1.0394586022419323
0.385,1759.9469950738915,1.0394708861040447
0.3851,1759.9677931034482,1.039483169966157
0.38520000000000004,1759.9885911330048,1.0394954538282692
0.38530000000000003,1760.0093891625615,1.0395077376903816
0.3854,1760.030187192118,1.039520021552494
0.3855,1760.0509852216749,1.0395323054146064
0.3856,1760.0717832512314,1.0395445892767186
0.38570000000000004,1760.0925812807882,1.039556873138831
0.38580000000000003,1760.1133793103447,1.039569157000943
0.3859,1760.1341773399015,1.0395814408630557
0.386,1760.154975369458,1.0395937247251679
0.3861,1760.1757733990146,1.03960600858728
0.38620000000000004,1760.1965714285714,1.0396182924493924
0.38630000000000003,1760.217369458128,1.0396305763115048
0.3864,1760.2381674876847,1.0396428601736172
0.3865,1760.2589655172412,1.0396551440357293
0.3866,1760.279763546798,1.0396674278978417
0.38670000000000004,1760.3005615763545,1.039679711759954
0.38680000000000003,1760.3213596059113,1.0396919956220665
0.3869,1760.3421576354679,1.0397042794841787
0.387,1760.3629556650246,1.039716563346291
0.3871,1760.3837536945812,1.0397288472084032
0.38720000000000004,1760.404551724138,1.0397411310705156
0.38730000000000003,1760.4253497536945,1.039753414932628
0.3874,1760.4461477832513,1.0397656987947403
0.3875,1760.4669458128078,1.0397779826568525
0.3876,1760.4877438423644,1.039790266518965
0.38770000000000004,1760.5085418719211,1.0398025503810773
0.38780000000000003,1760.5293399014777,1.0398148342431894
0.3879,1760.5501379310344,1.0398271181053018
0.388,1760.570935960591,1.0398394019674142
0.3881,1760.5917339901478,1.0398516858295266
0.38820000000000005,1760.6125320197043,1.0398639696916387
0.38830000000000003,1760.633330049261,1.0398762535537511
0.3884,1760.6541280788176,1.0398885374158633
0.3885,1760.6749261083744,1.0399008212779757
0.3886,1760.695724137931,1.039913105140088
0.38870000000000005,1760.7165221674877,1.0399253890022004
0.38880000000000003,1760.7373201970443,1.0399376728643126
0.3889,1760.7581182266008,1.039949956726425
0.389,1760.7789162561576,1.0399622405885374
0.3891,1760.7997142857141,1.0399745244506495
0.38920000000000005,1760.820512315271,1.039986808312762
0.38930000000000003,1760.8413103448274,1.039999092174874
0.3894,1760.8621083743842,1.0400113760369865
0.3895,1760.8829064039408,1.0400236598990988
0.3896,1760.9037044334975,1.0400359437612112
0.38970000000000005,1760.924502463054,1.0400482276233234
0.38980000000000004,1760.9453004926108,1.0400605114854358
0.3899,1760.9660985221674,1.0400727953475482
0.39,1760.9868965517242,1.0400850792096605
0.3901,1761.0076945812807,1.0400973630717727
0.3902,1761.0284926108372,1.040109646933885
0.39030000000000004,1761.049290640394,1.0401219307959975
0.3904,1761.0700886699506,1.0401342146581096
0.3905,1761.0908866995073,1.040146498520222
0.3906,1761.1116847290639,1.0401587823823342
0.3907,1761.1324827586207,1.0401710662444466
0.39080000000000004,1761.1532807881772,1.040183350106559
0.3909,1761.174078817734,1.0401956339686713
0.391,1761.1948768472905,1.0402079178307835
0.3911,1761.2156748768473,1.0402202016928959
0.3912,1761.2364729064038,1.0402324855550082
0.39130000000000004,1761.2572709359606,1.0402447694171206
0.3914,1761.2780689655171,1.0402570532792328
0.3915,1761.298866995074,1.0402693371413452
0.3916,1761.3196650246305,1.0402816210034576
0.3917,1761.340463054187,1.0402939048655697
0.39180000000000004,1761.3612610837438,1.040306188727682
0.3919,1761.3820591133003,1.0403184725897943
0.392,1761.402857142857,1.0403307564519066
0.3921,1761.4236551724136,1.040343040314019
